id,dvids_id,source_url,text
s151,news:477258,https://www.dvidshub.net/news/477258/jpeo-cbrnd-and-vumc-vaccine-center-collaborates-discover-new-antibodies-viral-defense,"The U.S. joint forces serve around the world in various environments, some may be more susceptible to certain diseases and threats than the general population. Keeping them protected and equipped to safely operate in any biologically compromised environment across the world is at the heart of the Nation’s biological defense mission. The Joint Program Executive Office for Chemical, Biological, Radiological and Nuclear Defense (JPEO-CBRND) Joint Project Lead for CBRND Enabling Biotechnologies (JPL CBRND EB) is teaming with the Vanderbilt University Medical Center (VUMC) to rapidly develop antibodies to defend against critical biological threats in the United States and abroad as a part of JPEO-CBRND’s Medical Countermeasures Platform Technologies (MCMPT) Pandemic Prevention Platform (P3) program. Under this contract, Vanderbilt will be performing antibody sprints. The sprint utilizes an existing mature platform to initiate the MCM development cycle on different biological threats to test the speed and breadth of their platform. “These types of sprints are the start of EB’s systems of systems approach that takes us from threat identification to MCM fielding. This phase of MCM development cycle allows the community to understand the various threats before they occur by identifying candidate MCMs which leads to improved warfighter readiness,” said David Bailey, Acting Director for Advanced Platform Technology, JPL CBRND EB. The program first began as a P3 program lead by Defense Advanced Research Projects Agency (DARPA) and then transitioned to JPL CBRND EB’s MCMPT P3 program in 2023. The current program seeks to answer the question, “how fast can we discover antibodies and how can we increase their breadth of coverage?” The team began a single cell sprint at VUMC to optimize and mature the antibodies to increase the speed and ability to find highly potent antibodies. The result of these sprints are critical data packages that will be included as a part of the Rapid Access to Products in Development (RAPID) database with the option of additional development depending on service demand. RAPID is a JPEO-CBRND program that provides information on the availability, location, and maturity of a medical countermeasure (MCM) to the joint force informing the prioritization of future MCM development efforts. By having a product (or products) discovered and on the shelf for various threats, it puts us in a better preparedness posture than if we had to start from scratch. “Time is a critical component of defense,” said Bailey. “If we can generate data faster that means we can provide that data to the joint force when they need it, giving them access to more information to make informed decisions on their requirements for MCMs. By performing these sprints with VUMC, we are strengthening that capability by testing its limits to see how fast we can get the data we need.” Vanderbilt began the first sprint in June 2024 using Hantavirus as its first target. Hantavirus is a viral disease found in Europe and Asia. It is a base for many viruses including “Rat Virus,” which is currently circulating in Eastern Europe. Hantaviruses is a severe upper respiratory disease spread rapidly and have a high mortality rate of up to 40 percent. These factors make Hantavirus a strong initial target to a single cell sprint as its data is operationally relevant and could inform other similar viral families. “The Hantavirus Sprint allows us to tackle a threat early on that is bound to become a bigger issue in the future,” said Chris Spiridon, Acting Deputy Director for Advanced Platform Technology, JPL CBRND EB. Though the spring is only a month underway, it has already made progress. JPL CBRND EB’s partners at VUMC will be posting real time project progress to their X (formerly Twitter) page. Follow along to keep up with the sprint at the hashtag: #VVCHantaSprint or the @VUMC_Vaccines page. Stay tuned for more news about how the JPEO-CBRND and our JPL CBRND EB team is advancing the speed of bio-preparedness and response for our warfighters and the Nation."
s152,news:402583,https://www.dvidshub.net/news/402583/stronger-together-with-strong-bonds,"The divorce rate in the United States has hovered at fifty percent for the past forty years, according to the National Center for Health Statistics. While trends have seen the rate drop in recent years, stressors that lead couples to go their separate ways are prevalent among the military population. Enter the Strong Bonds program at the 163d Attack Wing. During the past nine years, the 163d ATKW chaplain corps have hosted strong bonds events for individual, couples, and family units, said U.S. Air Force Maj. Shannon Dong, 163d ATKW chaplain. On average 25 couples or 40 single Airmen participate in a weekend retreat designed to strengthen relationships, inspire hope and rekindle marriages. “People are go, go, go,” said Dong. “Between school, work and drill, the time you really get to think about the important relationships in your life is when you’re navigating from point A to point B. Having this opportunity, I think is really amazing because self-reflection time is key to reestablishing where you want to be.” Strong Bonds was originally designed by the U.S. Army, who in 1997 saw the need for a family support programs among their ranks. About 90 couples participated during the programs premier year. Interest and program success ballooned those numbers to hundreds of thousands of servicemembers and their families participating annually across all services. “We got married at the schoolhouse at Wichita Falls,” said Staff Sgt. Samuel, 163d Maintenance Operation Center maintenance aircraft production controller. “We talked about getting married and we did. At the time she was in California and I was in Texas. So off the bat there were challenges.” Twice a year, between April and June, participants can be found at premier tourist destinations in Southern California participating in one of the four strong bonds curricula. “It’s taught me what I need to realign [so I can be there] for her,” said Samuel. “[Strong Bonds] puts tools in your toolbox. It helps you learn that perspective is everything. Initially in my marriage, I felt like I was doing things the wrong way. But that was the mindset I was in. I had to step back and look at situations from a different point of view, her point of view. It’s about being intentional.” The 163d ATKW Strong Bonds program is hosted by the chaplain corps with funding by the National Guard Bureau, said Dong. The event is not faith based and all members of the 163d ATKW are encouraged to participate. Word of mouth, and posted flyers is typically how the program events are advertised, but people can contact the 163d ATKW chaplain office for more information. “[My favorite thing about strong bonds is] seeing the couples reconnect,” said Dong. “Sometimes couples do come in and they’re not sure what to expect from the weekend but by the end because they had a chance to talk to each other and connect with each other you begin to see them sit closer to each other out their arms around each other. I’m sure maybe they probably would have done that prior but just to see how they grow more comfortable being in that setting.”"
s153,news:470638,https://www.dvidshub.net/news/470638/appelman-engages-fort-johnson-workforce-looks-future-installation,"FORT JOHNSON, La. — U.S. Army Installation Management Command Director-Readiness Patrick Appelman visited Fort Johnson April 29-May 2. The tour was part of an initiative to receive Installation Planning Board briefings from senior commanders and garrison teams, explore garrison facilities and lead roundtable discussions with garrison directors. Fort Johnson leadership focused on a multitude of improvements on the installation. These initiatives included education opportunities, living conditions, installation energy and water resilience and overall quality of life for Soldiers, Families and the workforce. Appelman praised Fort Johnson’s emphasis on training. He especially liked Forging New Leaders, a ten-month leader development course designed to enhance leadership skills in Soldiers, spouses and civilians. “The number of people participating in the program is great,” Appelman said. “The fact that Forging New Leaders has had a 47% success rate on getting lower graded people who take the course promoted is proof of its success.” Appelman mentioned the strong leaders, both up and down the chain at Fort Johnson, as further proof of the program’s productivity. Following in line with putting people first, Fort Johnson has made concerted efforts to focus on quality of life by improving living conditions for Soldiers and Families in installation housing and barracks. This was a crucial focus of Appelman’s visit. “Quality of life goes up if your housing and barracks are in great shape, but it goes beyond that,” Appelman said. “Our Soldiers have an important and tough mission that takes them away from their home and Families a lot. It’s essential we as the garrison workforce give them well maintained, safe and comfortable housing free from any worries on their end. This same concept applies to quality of life in the barracks — when our Soldiers aren’t training, they need to be in a healthy environment.” Appelman visited with Fort Johnson’s Directorate of Public Works staff and was thrilled to see the hard work done by the DPW team in the area energy savings. “From a direct standpoint, if you replace someone’s air conditioning or heating system with an upgraded one that uses less energy, that’s a better performing system,” Appelman said. “These energy upgrades improve well-being to Soldiers and their Families by giving them new equipment and technology, ultimately improving quality of life.” Appelman also specified the indirect benefits of energy saving efforts, explaining how such projects save money. “The second largest bill an installation has to pay is utility costs, with millions of dollars a month being spent,” Appelman said. “So when you make a 5% or 10% savings in energy, that’s a significant amount of money. These funds then go back into essentials like quality of life programs and facility upgrades.” He said these energy saving techniques also play a crucial role in helping the environment and preserving the planet. Noting these and the many improvements Fort Johnson has made in the last five to ten years, Appelman said he was extremely pleased with Fort Johnson’s quality of life efforts, whether the focus was projects or people. From installation leadership down to the workforce, Appelman said he could see the pride the Fort Johnson community has in supporting both the Army and nation. “I was extremely impressed with everyone I’ve talked to and how dedicated they are. They’re not just doing their jobs — they’re making things better,” Appelman said."
s154,news:501138,https://www.dvidshub.net/news/501138/next-gen-troubleshooting-hhrts-revolutionizes-radio-maintenance-marines,"The world is changing. In an era where communication is as vital as ammunition, the Marine Corps is equipping its warfighters with a powerful new tool: the Handheld Radio Test Set (HHRTS). Designed to keep pace with increasingly complex communication platforms, HHRTS delivers precision diagnostics in a compact, field-ready package—no maintenance bay required. Historically, Marines have been limited by the equipment they could carry for radio diagnostics, often forced to send radios back to a maintenance facility for full troubleshooting. Now, thanks to HHRTS, those days will be a thing of the past. “The HHRTS is a complete suite of synthetic test instruments that is easily carried to where the radio platforms are,” said Chief Warrant Officer 3 Kevin Smidt, project officer for HHRTS. “By incorporating an entire suite of test equipment into a single box, Marines are able to troubleshoot radio systems where the problems are, without needing to retrograde the equipment.” Unlike legacy systems, which were limited to testing up to 1 GHz, HHRTS supports frequencies up to 6 GHz—making it compatible with both legacy and emerging radio platforms in the Marine Corps inventory. The system also introduces automation capabilities through user-created scripted testing, streamlining procedures and standardizing results. “As technology advances, our communication systems also become better and more complicated,” said Smidt. “The HHRTS keeps pace with these emerging radio systems and helps technicians quickly troubleshoot and repair platforms to get them back into the fight—wherever that fight may be.” HHRTS entered Full Rate Production in June 2023. A Fielding Decision followed in December 2024, and by May 2025, the system had reached Initial Operational Capability with 250 units delivered to II Marine Expeditionary Force. Marines at II MEF have already begun using the system, and according to Smidt, other units are eager to follow suit with feedback from the fleet being very enthusiastic. “They all seemed blown away by what the HHRTS is able to do in such a small package,” he said. “The Marines at III MEF and I MEF are chomping at the bit to get their hands on the next generation of Automatic Test Systems.” Ground Electronics Maintenance Capabilities Integration Officer Chief Warrant Officer 2 Caleb Dean, Combat Development & Integration, emphasized just how far the system has come compared to its predecessor. “The HHRTS is a technically robust, user-friendly tool designed for field-level testing and verification of tactical radios,” said Dean. “It offers significantly greater capability than our legacy handheld tester, featuring a broader frequency test range and replicating some of the advanced functions typically reserved for benchtop test sets.” Dean added, “Think of it as a rugged OBD 2 reader for radios—plug it in, run guided test scripts, and quickly troubleshoot the unit under test. By equipping technicians with this tool at the field level, they can perform rapid and accurate diagnostics, enabling faster repair and support from higher echelons of maintenance.” With HHRTS now in the hands of Marines, the Corps is pushing the envelope on mobility and efficiency in the communications fight—bringing the lab to the field and keeping the force connected when it matters most."
s155,news:543206,https://www.dvidshub.net/news/543206/marine-corps-systems-command-explores-cutting-edge-boot-designs-enhance-warfighter-lethality,"To enhance the lethality of individual Marine warfighters, 25 School of Infantry-West instructors will spend the summer testing a new design for Marine Corps Systems Command’s (MARCORSYSCOM) Optional Boot Program. This model, which features lighter weight materials, unique drainage ports for improved breathability, and improved ergonomics to reduce leg and back injuries, follows a similar evaluation that took place earlier this year at Camp Lejeune, N.C., where Marines with 2nd Reconnaissance Battalion tested footwear that included advanced orthotic technology. “The entire process takes about six months,” explained Todd Towles, team lead for Clothing and Equipment, Combat Service Support Equipment (CSSE). “It’s all about determining the fit, form, function, and durability; all at a reasonable price point for the Marines.” The Optional Boot Program ensures only the highest-performing footwear makes it to the field. The process begins with a detailed visual inspection assessing color shade consistency, proper height, weight, and overall workmanship. After passing this initial review, boots undergo four months of rigorous field testing—worn daily by active-duty Marines in demanding conditions. “Never satisfied with the status quo, the Marine Corps always looks for ways to improve the warfighter experience,” said Force Recon Company Senior Enlisted Advisor Master Sgt. Andrew Perryman, 2nd Reconnaissance Battalion. “If a product isn't meeting the standard then it’s cut from the inventory.” Alongside this summer’s real-world evaluation, which will determine if the boots dry faster to allow for better foot health, lab testing further validates durability, comfort, and quality, reinforcing the Corps’ commitment to providing Marines with superior equipment designed to weather the most challenging missions. “We see the Optional Boot Program as a way to access the best technology and give Marines more options on fit, performance, and availability on the shelves,” said Maj. Joshua Foster, project officer for CSSE. “We need a diverse set of vendors to ensure we can sustain the fleet’s needs—that has been a serious challenge based on supply chain and quality issues over the last several years.” The program office for Combat Support Systems (CSS) plays a crucial role in life cycle management for all clothing and individual equipment issued to Marines supporting global operations. From concept development through testing, procurement, fielding, and sustainment, this office ensures that every item meets the toughest standards for performance and durability in extreme environments. The Marine Corps’ rigorous evaluation protocols—often conducted in the most austere conditions—set a high mark. “Our primary concern is equipping our Marines with quality gear, when they need it,” said Towles, a Marine veteran who has worked with MARCORSYSCOM for almost 20 years. “Anything less and we’re failing them.” “Through joint clothing boards, we can share test data and lessons learned across DoD. We also seek to adopt equipment tested by the other services to save the Marine Corps on costs and evaluation time; especially when tasks or environments are common among service members. It is a great partnership,” remarked Foster. This collaboration increases the buying power of the Marine Corps and Joint Force. “With mission success often hinging on staying warm, dry, and mobile, the meticulous efforts of our team guarantees that Marines are equipped with top-tier gear that embodies the Corps’ unwavering commitment to excellence,” said Towles. “Certification is not permanent; we conduct frequent inspections with our Marine Corps Exchange partners to ensure Marine clothing and footwear continues to meet our standards.” Illustrating that point, by continuing to push for quality and performance, the CSS team recently identified the delivery of deficient US-made footwear. “Once we discovered the issue, the program office along with the boot vendor did an MCX-enterprise inspection and identified all stock not acceptable by Marine standards,” said Towles. Nearly 25 percent of the boots were returned to manufacturers—ultimately preventing Marines from buying substandard gear. “We were disappointed with them missing the mark, but pleased with their response,” said Towles. “Our vendors understand that the Marine Corps has high standards when it comes to our uniform items, even if the materials are part of an optional purchase. The vendors understand the Marine Corps has a high bar and they will be dropped from the program and removed from our shelves if they do not maintain quality.” In a briefing last Spring, Col. Paul Gillikin, discussed several key factors impacting this product line such as competition, supply chain, and quality assurance. “Over the last several years, the Marine Corps and Department of Defense has been challenged in uniforms, uniform accessories, personal protective gear, and footwear,” said Gillikin, program manager for CSS. “Starting with COVID production and supply chain issues, many of our domestic industry partners could not keep up with demand due to staffing shortfalls, access to materials, or quality.” Gillikin, who has served as the program manager for CSS for two years, explained there have been several instances of acute and long-term issues with uniform items while his team sought new, innovative technologies to improve the performance of Marines while lowering costs. “We have a great relationship and a lot of successes with our vendors, however, corrective actions and quality assurance problems with some have been a burden that distracts us from seeking better equipment,” he said. “The optional certification program allows us to reach both U.S. and [Trade Agreement Act] manufacturers with a low barrier to entry for vendors and low-cost testing for the Marine Corps. In the long term, an increased number of vendors leads to lower prices and greater innovation. We as a [Department of Defense] enterprise have to be sensitive to that and stimulate a diverse array of manufacturers to include domestic and TAA compliant sources. The bottom line is that the Optional Boot Program incentivizes competition and challenges vendors to actively manage their supply chains and produce the best technology at a lower cost for Marines.” Currently, most optional boots that are approved to wear, and available for purchase, fall between $189 to $399 retail. “When I talk with Marines around the fleet, they bring up affordability, access, and quality of materials,” said Gillikin. “It’s an important factor to Marines, and some are struggling financially. Cost is already a central metric for me, but it takes on a whole different level when you talk with younger Marines that are trying to support a family.” To this end, CSS recently screened additional domestic and Trade Agreement Act (TAA) compliant materials. “Competition is driving innovation,” said Gillikin. “Marines are excited to test and use the equipment! Our team does supply chain surveillance to ensure quality and supplies come from compliant countries. We are in constant communication with industry, other joint force program offices, Marine Corps stakeholders, the Defense Logistics Agency, and our partners on Capitol Hill to ensure our needs are met.” Gillikin also said their communication efforts include potential future needs of the Marines Corps as well. “We expect the next war to be a heavily contested environment where stockpiling and additional sources of supply will be vital,” he said. “For risk reduction, my team has war-gamed multiple scenarios for building prepositioning stockpiles using domestic and TAA manufacturers along with direct shipping TAA compliant gear straight into theater during conflict into areas such as the First Island Chain and High North. We need to keep all options on the table – competition directly supports operational effectiveness and readiness.” For more information about Marine Corps Systems Command’s Optional Boot Program and its certification process, visit www.marcorsyscom.marines.mil."
s156,news:299368,https://www.dvidshub.net/news/299368/europe-district-delivers-first-milcon-edi-project-estonia,"A ribbon-cutting event held at Ämari Air Base just west of Tallinn, Estonia is just one example of Europe District partnering with the U.S. Air Force. Leaders cut the ribbon to celebrate the completion of three projects: hazardous cargo pad, aircraft maintenance hangar and squadron operations facility."
s157,news:455110,https://www.dvidshub.net/news/455110/first-t901-engine-accepted-army-future-attack-reconnaissance-aircraft,"The U.S. Government has accepted the first General Electric Aerospace T901 flight test engine on 28 September, 2023, with the second T901 engine currently going through the acceptance process. Both engines are on-track to be delivered by the Government to the Future Attack Reconnaissance Aircraft competitive prototype vendors by the end of October 2023."
s158,news:437934,https://www.dvidshub.net/news/437934/32nd-air-refueling-squadron-delivers-its-first-pegasus,"JOINT BASE MCGUIRE-DIX-LAKEHURST, N.J. — An aircrew composed of members from the 32nd Air Refueling Squadron and the 605th Aircraft Maintenance Squadron delivered the 32nd ARS’s first KC-46A Pegasus Tanker on Jan. 13, 2023, to Joint Base McGuire-Dix-Lakehurst, N.J. Fresh from the factory, the KC-46 was flown directly from the Boeing flight line in Everett, Wash. On the day prior, the aircrew enjoyed a tour of the factory with Boeing representatives and gained an in-depth understanding of what goes into making the advanced weapon system."
s159,news:342643,https://www.dvidshub.net/news/342643/434th-arw-helps-deliver-first-f-35s-vermont-ang,"The 434th ARW refueled two F-35s over the Midwest Sept. 19, during their delivery to the 158th Fighter Wing out of the Vermont Air National Guard Base, South Burlington, Vermont. The National Guard unit is the first Air National Guard unit to receive the aircraft."
s160,news:454261,https://www.dvidshub.net/news/454261/emerging-technologies-integrated-test-force-takes-delivery-first-evtol-aircraft,"Joby Aviation, Inc. officially delivered its first experimental electric vertical take-off and landing aircraft to the Air Force during a ceremony held at Edwards Air Force Base, California, Sept. 25. The ceremony showcased the unique multi-party collaboration between private industry, AFWERX, the 412th Test Wing and NASA’s Armstrong Flight Research Center."
s161,news:471183,https://www.dvidshub.net/news/471183/army-delivers-srr-uas-first-transformation-contact-brigade-combat-team,"The Army’s Project Management Office for Uncrewed Aircraft Systems (PM UAS) successfully delivered and completed new equipment training for the Short Range Reconnaissance (SRR) system to the 2nd Brigade Combat Team (BCT) of the 101st Airborne Division at Fort Campbell, Kentucky. This is one of many efforts currently underway across the Army to improve operational effectiveness by equipping the force with the latest cutting-edge UAS technology."
s162,news:121813,https://www.dvidshub.net/news/121813/sumos-deliver-units-historic-iwo,"The KC-130J circled the island slowly as curious faces pressed against the windows of the aircraft. Wide eyes and cameras tried to capture the first glimpse of the black beaches and mountaintop that are sacred grounds for Marines all over the world. Marines with Marine Aerial Refueler Transport Squadron 152, Marine Aircraft Group 36, flew more than 80 Marines and sailors Jan. 31 to Iwo To, formerly known as Iwo Jima, from Marine Corps Air Station Futenma, Marine Corps Installations Pacific."
s163,news:521603,https://www.dvidshub.net/news/521603/air-force-delivers-humanitarian-aid-georgia,"A U.S. Air Force C-17 Globemaster III cargo aircraft will touch down in Tbilisi, Georgia, delivering the first of what may turn into many planeloads of humanitarian relief to the nation, Pentagon officials said."
s164,news:96971,https://www.dvidshub.net/news/96971/hard-work-delivers-success-428th-fs,"The first week of RED FLAG-Alaska 13-1 concluded Oct 12, 2012, with 428th Fighter Squadron aircrew studying and learning from the many combat training lessons while maintainers worked late into the night and throughout the weekend in order to keep aircraft operable."
s165,news:404595,https://www.dvidshub.net/news/404595/fleet-readiness-center-southeast-reduces-turnaround-time-h-60-aircraft,Fleet Readiness Center Southeast (FRCSE) has delivered its first two H-60 aircraft following full implementation of the Naval Sustainment System (NSS) on its Vertical Lift (VL) aircraft production line.
s166,news:475397,https://www.dvidshub.net/news/475397/morris-angb-receives-initial-delivery-slovak-f-16-block-70-aircraft,"“As the Slovakian air force prepares its air bases to receive their newly acquired F-16 Block 70s, it was determined that the most advantageous location to base their first aircraft was Morris ANGB,” said Col. Thomas Obrochta, 162nd Operations Group commander. “This will enable the first Slovakian F-16 pilots to train on their own aircraft prior to delivering them to their home nation.”"
s167,news:10023,https://www.dvidshub.net/news/10023/american-city-donates-fire-trucks-navy-and-air-force-delivers,"The first of two aircraft fire and rescue trucks bound for Mazar-i-Sharif Airport in Northern Afghanistan were loaded into the cargo hold of a C-17 by members of the 386th Air Expeditionary Wing, Expeditionary Logistics Squadron on April 19, 2007."
s168,news:217352,https://www.dvidshub.net/news/217352/air-mobility-command-enables-delivery-israels-first-f-35s,"SCOTT AIR FORCE BASE, Ill. -- Air Mobility Command Airmen worked around the clock to ensure Israel’s first two F-35 aircraft were delivered Dec. 12, making the U.S. ally the only country in the Middle East flying a fifth generation fighter aircraft."
s169,news:70673,https://www.dvidshub.net/news/70673/deployed-air-refuelers-surpass-350-million-plus-pounds-fuel-delivered-2011,"In just the first four months of 2011, air refueling aircraft supporting the air mission on the U.S. Central Command area of responsibility have off-loaded more than 357 million pounds of fuel to more than 26,500 receiver aircraft."
s170,news:367850,https://www.dvidshub.net/news/367850/sharpening-first-fight-force-3rd-maw-delivers-pristine-combat-ready-f-35bs-1st-maw,"The U.S. Marine Corps prides itself in its reputation as the “First to Fight” in any clime and place. While 3rd Marine Aircraft Wing is a significant part of America’s force in readiness, it does not fly or fight alone. In an effort to ensure fellow pilots are trained and equipped with the latest in 5th Generation stealth technology, 3rd MAW’s Marine Fighter Attack Squadron (VMFA) 122 and VMFA-211 recently delivered eight F-35B Lightning IIs to 1st MAW’s VMFA-121 in Marine Corps Air Station Iwakuni, Japan."
s171,news:275700,https://www.dvidshub.net/news/275700/moroccan-military-supports-africoms-first-jpad-magu-drop,"Since the introduction of airdrops in World War II, flying at low-levels has had its concerns: How do you ensure the accuracy of delivering cargo while also keeping your aircraft and crew safe from hostile ground forces?"
s172,news:101448,https://www.dvidshub.net/news/101448/deployed-aircraft-maintainers-flightline-front-line,"The KC-135 Stratotanker was the U.S. Air Force’s first jet-powered refueling tanker, and the newest one in the service’s inventory was built in 1965. The plane has seen action above countless areas of military operations worldwide, but without the attention and care of some seriously skilled maintainers, it wouldn’t have its astounding record of success. When the 100th Air Refueling Wing, RAF Mildenhall, England, was tasked to provide refueling support to French operations in Mali, leadership sent a small contingent of Stratotankers and enough maintainers to keep them flying. Since their boots touched the ground in southwest Europe Jan. 26, 2013, the Airmen from the 100th Maintenance Group have worked around the clock to ensure the KC-135s are ready to launch on-time, every time, and deliver the gas necessary for waves of French fighters to complete their missions."
s173,news:394759,https://www.dvidshub.net/news/394759/first-danish-f-35s-land-luke-afb,"Royal Danish Air Force pilots delivered the first two RDAF F-35A Lightning II fighter jets to Luke Air Force Base, April 13, 2021, in preparation of pilot training. The aircraft, assigned to the 308th Fighter Squadron will eventually be joined by five other Danish F-35s for use in the F-35 training program."
s174,news:228222,https://www.dvidshub.net/news/228222/tinker-celebrates-75-years-c-54-skymaster-aircraft-profile,"TINKER AFB, Okla. — The Douglas Aircraft Corporation C-54 “Skymaster” was a four-engine cargo and troop transport built around a high-aspect ratio wing with conventional tail unit featuring a single rudder. The low-wing configured aircraft sat on retractable tricycle landing gear. Building upon the success of the DC-3/C-47, Douglas had partnered with major airlines to design the DC-4 to create an aircraft capable of transporting more passengers in a voluminous cabin. Although it was meant for airline service, by the time the first aircraft rolled off the production line on Feb. 14, 1942, the U.S. was involved in World War II and the first examples were delivered directly to the Army Air Corps as C-54s."
s175,news:561245,https://www.dvidshub.net/news/561245/joint-communications-support-element-delivers-big-bilateral-picture-cobra-gold-26-amphibex,"When U.S. and Thai forces stormed the beach at Hat Yao during the Cobra Gold 26 amphibious landing scenario, the first shots of the operation weren’t fired from a ship or aircraft—they were transmitted across a network."
s176,news:542831,https://www.dvidshub.net/news/542831/training-worst-deliver-best-nas-oceana-simulates-mass-casualty-response-with-virginia-beach-partners,Naval Air Station (NAS) Oceana partnered with the City of Virginia Beach and local first responders today to conduct a simulated aircraft mishap in preparation for the 2025 NAS Oceana Air Show. The mass casualty exercise tested the installation’s ability to effectively respond to a large-scale emergency and its ability to collaborate with community partners and first responders.
s177,news:393272,https://www.dvidshub.net/news/393272/denmark-welcomes-first-f-35,"Denmark took delivery of their first F-35A on April 7. L-001 was delivered to the Royal Danish Air Force during a ceremony at Lockheed Martin's Fort Worth, Texas facility. Denmark is the fifth European NATO nation to fly and operate the F-35. The F-35 will play a major transformational role for the Royal Danish Air Force and Danish Armed Force and is an essential platform that will unite allies."
s178,news:450023,https://www.dvidshub.net/news/450023/navy-accepts-upgraded-e-6b-mercury-delivering-enhanced-capabilities-fleet,"The U.S. Navy this month accepted the first E-6B Mercury upgraded by Northrop Grumman Corp. in Lake Charles, delivering enhanced airborne strategic communication capabilities to the warfighter. The upgrade supports the Navy's nuclear deterrence mission, ensuring the president, secretary of defense and U.S. Strategic Command remain connected to the U.S. nuclear arsenal in a worst-case scenario. Northrop Grumman Corp. conducted the upgrades over the last year at its Aircraft Maintenance and Fabrication Center at Lake Charles."
s179,news:142629,https://www.dvidshub.net/news/142629/navys-triton-unmanned-aircraft-completes-1st-cross-country-flight,"The MQ-4C Triton Unmanned Aircraft System (UAS) arrived at Naval Air Station Patuxent River Sept. 18 after completing its inaugural cross-country ferry flight, bringing the Navy closer to delivering this new capability to the fleet."
s180,news:451579,https://www.dvidshub.net/news/451579/first-us-navy-and-marine-corps-history-hmh-361-refuels-mq-8c-unmanned-helicopter,"CAMP WILSON, Calif. – A first in U.S. Navy and Marine Corps history, Marines delivered fuel to a Navy MQ-8C Fire Scout unmanned autonomous helicopter from a Marine Corps CH-53E, at Marine Corps Air Ground Combat Center Twentynine Palms, California, July 31, 2023. The innovative trial was the first time a manned aircraft has provided fuel for an unmanned rotary wing aircraft."
s181,news:204274,https://www.dvidshub.net/news/204274/4stb-conducts-field-exercise,"Fort Carson, CO – Soldiers from the 4th Special Troops Battalion recently returned from a challenging ten-day field training exercise April 27-May 6. Lt. Col. Chesley D. Thigpen, commander, 4th Special Troops Battalion, said the exercise marked a return to self-sustainment and a step away from current day forward operations base tactics."
s182,news:355230,https://www.dvidshub.net/news/355230/sj-conducts-hazmat-exercise,"Members of the Seymour Johnson Air Force Base 4th Civil Engineer Squadron Emergency Management Hazardous Material team, 4th CES fire department and the 4th Inspector General office worked with Wayne County Emergency service agencies during a simulated hazmat spill, Dec. 9, 2019, in Goldsboro, North Carolina. The exercise provided the opportunity for agencies to test the established mutual aid agreements."
s183,news:452490,https://www.dvidshub.net/news/452490/wbamc-conducts-trauma-exercise,"William Beaumont Army Medical Center conducted a trauma exercise on August 10, 2023, where a mock patient posed as a burned 16-year-old and had to be medically evacuated through the air to the hospital’s emergency room."
s184,news:150895,https://www.dvidshub.net/news/150895/soldiers-conduct-convoy-exercise,"Soldiers with Company E, 302nd Brigade Support Battalion, 1st Armored Brigade Combat Team, 2nd Infantry Division conducted a convoy live-fire exercise at Rodriguez Live Fire Range, South Korea, Dec. 17 to familiarize themselves with weaponry and maintain readiness."
s185,news:254270,https://www.dvidshub.net/news/254270/exercise-exercise-exercise,"ROBINS AIR FORCE BASE, Ga. – The 78th Medical Group conducted a Disease Containment Point of Distribution, or PoD, exercise from its warehouse facility Oct. 26. The event tested the group’s ability to respond to the needs of Robins’ mission-essential personnel in the event of a major public health emergency within the community."
s186,news:116774,https://www.dvidshub.net/news/116774/marines-bulgarians-conduct-joint-exercise,"Marines and sailors with Black Sea Rotational Force 14 trained alongside Bulgarian soldiers from 1st Company, 2nd Battalion, 61st Mechanized Brigade as a part of Exercise Peace Sentinel 14. The two-week long exercise, which began on Oct. 28, included cordon-and-search tactics and battalion-sized defense and raid operations that included dismounted, mounted, and combined-arms tactics."
s187,news:392414,https://www.dvidshub.net/news/392414/marines-conduct-exercise-fort-eustis,"Joint Base Langley-Eustis is home to planes, trains, helicopters and watercraft. These resources are utilized by members of the U.S. Army and Air Force as well as the Marine Corps. Over the course of three cold, snowy and rainy days, Marines from the Fleet Antiterrorism Security Team at Norfolk Naval Station conducted fixed site security training aboard a landship at 3rd Port on Fort Eustis."
s188,news:326450,https://www.dvidshub.net/news/326450/mountain-division-conducts-warfighter-exercise,"Excellence is exactly what the 10th Mountain Division Headquarters is striving for during their two-week, mission command Warfighter Exercise on Fort Drum, New York. The exercise kicked off June 4th, at Division Hill, and is used to test and validate the staff functions for the division."
s189,news:429684,https://www.dvidshub.net/news/429684/warrior-medics-conduct-validation-exercise,"Soldiers assigned to the 14th Field Hospital, 44th Medical Brigade, conducted a validation exercise to validate the unit’s essential tasks to deploy a role 3 medical facilities and provide life-saving support from an austere environment."
s190,news:403377,https://www.dvidshub.net/news/403377/us-forces-conduct-sinking-exercise,"U.S. joint forces conducted coordinated multi-domain, multi-axis, long-range maritime strikes in the Hawaiian Islands Operating Area during a sinking exercise on the decommissioned guided missile frigate ex-USS Ingraham, Aug. 15."
