id,dvids_id,source_url,text
s455,news:489965,https://www.dvidshub.net/news/489965/31st-meu-embarks-with-america-amphibious-ready-group,"WHITE BEACH NAVAL FACILITY, Okinawa – U.S. Marines with the 31st Marine Expeditionary Unit (MEU) embarked aboard ships of the America Amphibious Ready Group (ARG), Jan. 28, campaigning and competing in the Indo-Pacific region. The Amphibious Ready Group-Marine Expeditionary Unit (ARG/MEU) forms a cohesive Navy and Marine Corps combined-arms team, ready to respond across a range of military operations. The Navy and Marine Corps team delivers decisive, integrated American naval power."
s456,news:338847,https://www.dvidshub.net/news/338847/amphibious-ready-group-marine-expeditionary-unit-exercise-concludes,"The 26th Marine Expeditionary Unit (MEU) and the U.S. Navy Bataan Amphibious Ready Group (ARG) participated in ARG, MEU exercise (ARGMEUEX) off the coast of North and South Carolina. ARGMEUEX was created to provide essential and realistic ship-to-shore training, designed to enhance the integration of the Navy-Marine Corps team."
s457,news:466372,https://www.dvidshub.net/news/466372/america-amphibious-ready-group-completes-exercise-iron-fist,"Sailors assigned to the America Amphibious Ready Group (ARG), and Marines assigned to the 31st Marine Expeditionary Unit, celebrated the completion of the 18th iteration of Exercise Iron Fist, alongside members of the Japan Ground Self-Defense Force (JGSDF) and Japan Maritime Self-Defense Force (JMSDF), in a ceremony held on the flight deck of the JMSDF Ōsumi -class tank landing ship JS Kunisaki (LST-4003), March 17."
s458,news:397149,https://www.dvidshub.net/news/397149/makin-island-amphibious-ready-group-returns-san-diego,"USS Makin Island (LHD 8), USS San Diego (LPD 22) and USS Somerset (LPD 25) returned to port at Naval Base San Diego, May 23, concluding a seven-month deployment to the U.S. 3rd, 5th, 6th, and 7th Fleet areas of operation."
s459,news:99321,https://www.dvidshub.net/news/99321/iwo-jima-amphibious-ready-group-returns-deployment,"Nearly 2,000 sailors aboard the ships of the Iwo Jima Amphibious Ready Group (IWO ARG) are scheduled to return to their homeports Dec. 18th and 20th following a regularly scheduled deployment to the U.S. 5th and 6th Fleets areas of responsibility."
s460,news:440300,https://www.dvidshub.net/news/440300/america-amphibious-ready-group-completes-exercise-iron-fist,"Sailors assigned to the America Amphibious Ready Group (ARG) and Marines from the 31st Marine Expeditionary Unit (MEU), along with members of the Japan Ground Self-Defense Force (JGSDF) and Japan Maritime Self-Defense Force (JMSDF), celebrated the completion of the 17th iteration of Exercise Iron Fist in a ceremony held on the flight deck of JMSDF landing ship tank JS Ohsumi (LST 4001), March 12."
s461,news:542617,https://www.dvidshub.net/news/542617/tri-ship-america-amphibious-ready-group-visits-brisbane,"BRISBANE, Australia – The amphibious transport dock ship USS San Diego (LPD 22), amphibious dock landing ship USS Rushmore (LSD 47), and embarked elements from the 31st Marine Expeditionary Unit (MEU) arrived in Brisbane for a scheduled port visit July 10 while conducting routine operations in U.S. 7th Fleet."
s462,news:382806,https://www.dvidshub.net/news/382806/iwo-jima-amphibious-ready-group-conducts-live-fire-with-purpose,"The Iwo Jima Amphibious Ready Group (ARG), comprised of the amphibious assault ship USS Iwo Jima (LHD 7), the amphibious transport dock ship USS San Antonio (LPD 17) and the dock landing ship USS Carter Hall (LSD 50), completed a Live-Fire with a Purpose (LFWAP) exercise while underway in the Atlantic Ocean, Oct. 18, 2020."
s463,news:374718,https://www.dvidshub.net/news/374718/final-bataan-amphibious-ready-group-ship-returns-deployment,"The San Antonio-class amphibious transport dock ship USS New York (LPD 21) returned to Naval Station Mayport July 28, the final ship from the Bataan Amphibious Ready Group (ARG) to return home after completing a nearly eight-month deployment that began in December."
s464,news:188776,https://www.dvidshub.net/news/188776/boxer-amphibious-ready-group-13th-marine-expeditionary-unit-deploy,"More than 4,500 Sailors and Marines from the Boxer Amphibious Ready Group (ARG) and 13th Marine Expeditionary Unit (MEU) departed San Diego for a deployment to the U.S. 3rd, 5th and 7th Fleet areas of operations (AOO), Feb. 12."
s465,news:170523,https://www.dvidshub.net/news/170523/iwo-jima-amphibious-ready-group-completes-seven-month-deployment,"More than 4,000 Sailors and Marines from the Iwo Jima Amphibious Ready Group (ARG) and 24th Marine Expeditionary Unit (MEU) completed a seven-month deployment July 15-20, returning to Naval Station Mayport, Fla., Naval Station Norfolk, Joint Expeditionary Base Little Creek-Fort Story, Va. and Camp Lejeune, N.C."
s466,news:112517,https://www.dvidshub.net/news/112517/13th-marine-expeditionary-unit-departs-with-boxer-amphibious-ready-group,"The 13th Marine Expeditionary Unit departed aboard the Boxer Amphibious Ready Group, Aug. 23, for its scheduled deployment throughout the Pacific theater. This will be the first West Coast MEU to deploy with MV-22 Ospreys aboard the amphibious assault ship."
s467,news:333102,https://www.dvidshub.net/news/333102/wasp-amphibious-ready-group-ends-talisman-sabre-with-port-visits,"(July 26, 2019) BRISBANE, Australia – The forward-deployed amphibious assault ship USS Wasp (LHD 1) with the embarked 31st Marine Expeditionary Unit (MEU), arrived in Brisbane for a scheduled port visit July 26 after completing Exercise Talisman Sabre 2019."
s468,news:200172,https://www.dvidshub.net/news/200172/204th-air-defense-artillery-training,"FORT HOOD, Texas— A large-scale military training exercise can be daunting even for a seasoned Soldier, but with elements of the battalion already deployed, the young Soldiers of the 1st Battalion, 204th Air Defense Artillery Regiment of the Mississippi National Guard are especially challenged during this year’s Annual Training here."
s469,news:365907,https://www.dvidshub.net/news/365907/field-and-air-defense-artilleries-not-same,"For some units, preparing for deployment can be a daunting task, especially when differences in Soldiers’ backgrounds and experiences are common. 1st Battalion, 204th Air Defense Artillery Regiment, Mississippi National Guard used their culminating training exercise at Fort Bliss, Texas as an opportunity to stand on a common ground and approach its upcoming deployment with a refined mission focus."
s470,news:171380,https://www.dvidshub.net/news/171380/air-defense-artillery-guard-skies,"CAMP SHELBY, Miss. – Air defense battle management systems operators with Headquarters Battery, 1st Battalion, 204th Air Defense Artillery Regiment, Mississippi Army National Guard, use radars to monitor the skies in support of the 155th Armored Brigade Combat Team, MSARNG, at Camp Shelby Joint Forces Training Center, near Hattiesburg, Miss., July 28, 2015."
s471,news:471494,https://www.dvidshub.net/news/471494/air-defense-artillery-school-welcomes-new-chief-warrant-officer-air-defense-artillery-branch,"Students and guests gathered for the change of responsibility ceremony held for Chief Warrant Officer 5 Mitchell Brown, outgoing, and Chief Warrant Officer 5 Robert Balch, incoming, today at the Fires Center of Excellence and Snow Hall’s Kerwin Auditorium."
s472,news:251512,https://www.dvidshub.net/news/251512/letterkenny-support-35th-air-defense-artillery,Ready. Willing. Able. Three words synonymous with Letterkenny Army Depot for more than 75 years. Three words that describe the Depot workforce’s dedication to Soldier support. Three words that produce successful outcomes.
s473,news:20399,https://www.dvidshub.net/news/20399/174th-air-defense-artillery-recognizes-instructor,"Sgt. Jason Norman, an Avenger crew chief for Battery C, 2nd Battalion, 174th Air Defense Artillery, was recognized by his peers, June 11, as Battery C Instructor of the Day for his superior knowledge while instructing Soldiers on map-reading tasks."
s474,news:117226,https://www.dvidshub.net/news/117226/air-defense-artillery-inducts-duck-hunter,"Retired Sgt. 1st Class Silas “Uncle Si” Robertson, cast member of the hit show, “Duck Dynasty,” was inducted into the ‘Honorable Order of the Renegade Duck Hunter’ here on Nov. 13 by the 4-5 Air Defense Artillery Battalion command team, Lt. Col. William M. Dowling and Command Sgt. Maj. Dennis D. Phifer."
s475,news:115197,https://www.dvidshub.net/news/115197/31st-air-defense-artillery-transfer-authority,"The U.S. Army conducts multiple events and ceremonies that are rich and history and symbolism. One such ceremony was held in October symbolizing the transfer of authority within the CENTCOM area of responsibility between the 69th Air Defense Artillery Brigade Headquarters stationed at Fort Hood, Texas and the 31st Air Defense Artillery Brigade stationed at Fort Sill, Okla."
s476,news:282764,https://www.dvidshub.net/news/282764/air-defense-artillery-fire-control-officers-integrate-air-defense-europe,"Maj. Adam Williams and Maj. Keith Phelan, 678th Air Defense Artillery Brigade (ADA BDE), South Carolina National Guard, recent graduates of the Air Defense Artillery Fire Control Officers (ADAFCO) course, Kirkland, Air Force Base, Albuquerque, New Mexico, June, 2018."
s477,news:204445,https://www.dvidshub.net/news/204445/35th-air-defense-artillery-brigade-validates-air-missile-defense-readiness-rok,"PORT OF BUSAN, South Korea – In a monumental first, 35th Air Defense Artillery Brigade, executed an Emergency Deployment Readiness Exercise, validating the unit’s ability to integrate external ballistic missile defense assets into the Korean theater of operation by sea, July 13 at the Port of Busan."
s478,news:395348,https://www.dvidshub.net/news/395348/air-defense-artillery-battalion-welcomes-new-commander,"Lt. Col. Tina Madovoy, assumed command of 1st Battalion, 265th Air Defense Artillery Regiment,164th Air Defense Artillery Brigade, from outgoing commander, Lt. Col. Robert C. Bellomo, during a Change of Command Ceremony at Camp Blanding Joint Training Center, Fla., Friday April 30, 2021."
s479,news:176663,https://www.dvidshub.net/news/176663/1st-battalion-204th-air-defense-artillery-deploys,"Nearly 200 Soldiers from 1st Battalion, 204th Air Defense Artillery Regiment, Mississippi Army National Guard, headquartered in Newton, departed from Jackson - Medgar Wiley Evers International Airport en route to Fort Bliss, Texas, for post-mobilization Sept. 19, 2015."
s480,news:287437,https://www.dvidshub.net/news/287437/164th-air-defense-artillery-welcomes-new-commander,"ORLANDO, Fla. – Soldiers of the 164th Air Defense Artillery Brigade welcomed a new commander during a ceremony at the University of Central Florida, August 3, when Col. Grant Slayden exchanged command of the brigade with Lt. Col. Sean Boyette."
s481,news:443924,https://www.dvidshub.net/news/443924/guard-air-defense-artillery-provides-short-range-air-defense-exercise-balikatan-23,"1st Battalion, 204th Air Defense Artillery Regiment, one of only two National Guard units taking part in this year’s exercise, traveled to a remote seaside location near San Narciso, Philippines, to provide short-range air defense with radar systems and Avenger Air Defense Systems at Exercise Balikatan 23 from April 18-26."
s482,news:472295,https://www.dvidshub.net/news/472295/1-62-air-defense-artillery-battalion-transfer-authority-us-patriot-mission-5-7-air-defense-artillery,"POLAND — The 1st Battalion, 62nd Air Defense Artillery Regiment will transfer authority of the U.S. Patriot mission in Eastern Europe to the 5th Battalion, 7th Air Defense Artillery Regiment on June 17, 2024. The 5-7 ADA rotation signals the U.S. and NATO’s ongoing commitment to strengthening the security and defense posture in Eastern Europe."
s483,news:246879,https://www.dvidshub.net/news/246879/air-force-meets-air-defense,"The soldiers of Bravo Battery, 2nd Battalion, 43rd Air Defense Artillery Regiment, 11th Air Defense Artillery Brigade get a lot of attention from their Air Force partners on Al Udeid Air Base, Qatar. “We’re lucky enough to have site visits from them probably once a week,” said Capt. Laura Burdick, commander of Bravo Battery, 2-43 ADAR. “We’ve got all different agencies from the Air Force visiting.”"
s484,news:453385,https://www.dvidshub.net/news/453385/1st-battalion-57th-air-defense-artillery-regiment-activation,"SEMBACH, Germany -- The 1st Battalion, 57th Air Defense Artillery Regiment, will activate on October 4, 2023, at Katterbach Kaserne in Ansbach, Germany. 1-57 is an active duty short range air defense unit with similar capabilities as the 5th Battalion, 4th Air Defense Artillery Regiment, in Ansbach, Germany."
s485,news:280854,https://www.dvidshub.net/news/280854/62nd-air-defense-artillery-conducts-expeditionary-mobility-training,"By 2nd Lt. Matthew Buyer Alpha Company/1-62 ADA Unit Public Affairs Representative ALI AL SALEM AIR BASE, Kuwait – As the sun sets on American Soldiers deployed to Southwest Asia, the members of Alpha Battery, 1st Battalion, 62nd Air Defense Artillery Regiment, hold their heads high after completing rigorous training. The unit has just completed a Table VII gunnery certification in preparation for the culminating evaluation. In that event, the Table VIII, Patriot battery crews exercise expeditionary"
s486,news:359386,https://www.dvidshub.net/news/359386/678th-air-defense-artillery-brigade-conducts-drash-training,"EASTOVER, S.C. - U.S. Army National Guard Soldiers with the 678th Air Defense Artillery Brigade, South Carolina National Guard, conducted training on the Deployable Rapid Assembly Shelter Nov. 16, 2019, at the readiness center in Eastover, South Carolina."
s487,news:168616,https://www.dvidshub.net/news/168616/2-44th-air-defense-artillery-regiment-changes-command,"Soldiers of the 2nd Battalion, 44th Air Defense Artillery Regiment, 101st Sustainment Brigade, 101st Airborne Division, participated in a change of command ceremony Wednesday, at the division parade field. During the ceremony, Lt. Col. Timothy R Shaffer, the outgoing battalion commander, relinquished command to Lt. Col. James C. Reese, the incoming commander."
s488,news:230799,https://www.dvidshub.net/news/230799/task-force-spartan-visits-air-defense-artillery-site,"Members of Task Force Spartan’s 29th Infantry Division recently toured a Patriot Air Defense Artillery Site here to obtain an on-the-ground overview briefing of Air Defense Artillery capabilities. The Soldiers toured the facilities of the 4th Battalion, 5th Air Defense Artillery. This included elements of the Engagement Control Station, Battery Command Post, Electric Power Plant, and Radar sections. Members of the unit even demonstrated a reload of Patriot missiles to a launching platform."
s489,news:229951,https://www.dvidshub.net/news/229951/task-force-spartan-visits-air-defense-artillery-site,"Members of Task Force Spartan’s 29th Infantry Division recently toured a Patriot Air Defense Artillery Site here to obtain an on-the-ground capabilities briefing of Air Defense Artillery capabilities. The Soldiers toured the facilities of the 4th Battalion, 5th Air Defense Artillery. This included elements of the Engagement Control Station, Battery Command Post, Electronic Power Plant, and Radar sections. Members of the unit even demonstrated a reload of Patriot missiles to a launching platform."
s490,news:338028,https://www.dvidshub.net/news/338028/amcoms-display-patriot-relocates-home-air-defense-artillery,"REDSTONE ARSENAL, Ala. -- The decommissioned Patriot missile launcher on display in front of the U.S. Army Aviation and Missile Command's headquarters departed Redstone Arsenal, Aug. 28, headed for a new home at the front gates of Fort Sill, Oklahoma, to represent air defense artillery units and Soldiers stationed there."
s491,news:288154,https://www.dvidshub.net/news/288154/bg-morrissey-visits-35th-air-defense-artillery-brigade,"Brigadier Gen. Michael T. Morrissey and Command Sgt. Maj. Eric R. McCray, commander and command sergeant major, respectively, of the 94th Army Air and Missile Defense Command, visited 35th Air Defense Artillery Brigade, August 8-10, to meet the brigade command team and get a close-up view of the unit's operations"
s492,news:468257,https://www.dvidshub.net/news/468257/5-4-air-defense-artillery-participate-defender-2024,"ANSBACH, Germany — Bravo Battery, 5th Battalion, 4th Air Defense Artillery Regiment, is set to participate in DEFENDER 24's Exercise Saber Strike in Poland. Scheduled to occur April 8 - 30, 2024, Bravo Battery will provide six Maneuver Short Range Air Defense (M-SHORAD) Strykers and over 40 Soldiers to support U.S. Army and NATO forces with short-range air defense during live-fire exercises as part of DEFENDER 24's Exercise Saber Strike in Poland,"
s493,news:149311,https://www.dvidshub.net/news/149311/ohio-army-national-guard-air-defense-artillery-unit-deploy,"About 210 Soldiers from the Ohio Army National Guard's 1st Battalion, 174th Air Defense Artillery Regiment, Task Force Shiloh, located in Woodlawn, Ohio, are deploying in support of Operation Noble Eagle."
s494,news:464896,https://www.dvidshub.net/news/464896/1-62-air-defense-artillery-battalion-extends-deployment-poland,"POLAND — The 1st Battalion, 62nd Air Defense Artillery Regiment (1-62 ADA BN), based out of Fort Cavazos, Texas, has seen its deployment in Poland extended for three additional months. This decision underscores the unit's critical role in bolstering NATO's defense posture in Eastern Europe. ""This deployment has been one of the most rewarding and challenging experiences of my life. I have learned so much about myself and my teammates,"" shared 1st Lt. Julia Cooke, the HHB executive officer, reflecting on the personal growth and team cohesion developed during this time."
s495,news:477353,https://www.dvidshub.net/news/477353/fort-sill-welcomes-air-defense-artillerys-46th-commandant-and-chief,"FORT SILL, Okla. — A joint Assumption of Responsibility Ceremony took place on July 30, 2024, at McNair Hall, Fort Sill, welcoming Brig. Gen. Alric “Ric” L. Francis as Commandant of the Field Artillery and Col. Glenn Henke as the 46th Commandant and Chief of the Air Defense Artillery."
s496,news:353524,https://www.dvidshub.net/news/353524/3-4-air-defense-artillery-soldiers-remain-ready-and-resilient,"Soldiers assigned to Echo Battery, 3-4 Air Defense Artillery Regiment conducted Airborne operations to remain ready and resilient Nov. 21, 2019 at Fort Bragg, N.C. These are valuable Soldier qualities that are adjacent and instrumental to ensuring mission readiness within their unit and the Army as a whole. Soldiers within Echo Battery performed multiple T-11 main parachute jumps from a United States Air Force C-130J aircraft while equipped with Stinger Missile jump packs and other combat equipment. Every operation provides opportunities for Soldiers to enhance familiarity with equipment and foster trust."
s497,news:437387,https://www.dvidshub.net/news/437387/florida-guards-space-control-squadron-redesignated-electronic-warfare-squadron,"The 114th Space Control Squadron, a geographically separated unit assigned to the Florida Air National Guard’s 125th Fighter Wing, was redesignated as the 114th Electromagnetic Warfare Squadron Jan. 14."
s498,news:274535,https://www.dvidshub.net/news/274535/learning-and-leading-electronic-warfare,"Every career field can have it’s highs and lows, and for some there’s much more to gain than just knowing how to do the job efficiently. Often, a job can shape someone both personally and professionally creating a unique perspective on their role. Maintaining the defensive systems of mission essential aircraft is a critical task. Tech Sgt. Joshua Dungan, electronic warfare systems craftsman with the 353rd Special Operations Maintenance Squadron at Kadena Air Force Base, Japan, has gained much more than job proficiency over his years in the career field."
s499,news:91662,https://www.dvidshub.net/news/91662/wright-posts-new-electronic-warfare-squadron-sergeant-major,"Sgt. Maj. Charles F. Wright took his post as sergeant major of 2nd Marine Aircraft Wing's Marine Tactical Electronic Warfare Squadron 1, replacing Sgt. Maj. Bernard C. Coleman during a ceremony on the parade field, July 13."
s500,news:39078,https://www.dvidshub.net/news/39078/marine-tactical-electronic-warfare-squadron-4-rules-skyways-and-highways,"To this day, Marines still stand post at entry control points to assess potential threats at Al Asad Air Base, Iraq, and drive through the gates across the desolate sands of Iraq on missions. While spending several hours in battle rattle, soaking up the desert's relentless rays, some may look at these as daunting tasks, but for Marine Tactical Electronic Warfare Squadron 4, it's considered perks of the job."
s501,news:370927,https://www.dvidshub.net/news/370927/spartans-train-recertify-electronic-warfare-capabilities,"Spartan cavalry scouts with 6th Squadron, 8th Cavalry Regiment, 2nd Armored Brigade Combat Team, 3rd Infantry Division, conducted a re-certification course for the AeroVironment RQ-11 Raven surveillance system last week at Glebokie, Drawsko Pomorski Training Area, Poland. Raven operators displayed their proficiency over the unmanned aerial vehicle during their Master Qualifying Training."
s502,news:484269,https://www.dvidshub.net/news/484269/950th-spectrum-warfare-group-and-17th-electronic-warfare-squadron-activate-robins-air-force-base,"The 350th Spectrum Warfare Wing activated the 950th Spectrum Warfare Group and the 17th Electronic Warfare Squadron in an assumption of command ceremony held at the Museum of Aviation at Robins Air Force Base, Georgia, Oct. 29, a full three years ahead of schedule."
s503,news:142849,https://www.dvidshub.net/news/142849/41-eecs-scorpions-execute-theater-electronic-warfare,"With more than 6,600 sorties and 38,000 flying hours in support of Operation Enduring Freedom, the 41st Expeditionary Electronic Combat Squadron provides premier counter-communications electronic attack capabilities here."
s504,news:410853,https://www.dvidshub.net/news/410853/marine-pilots-hone-proficiency-information-electronic-warfare,"Marine pilots refocus their priorities, opting to train their electronic warfare capabilities to defeat adversaries in the information environment aboard Marine Corps Air Station Camp Pendleton, Dec. 2-3. The training enabled U.S. Marines from Marine Light Attack Helicopter Squadron (HMLA) 267 to familiarize themselves with the AN/ALQ-231 Intrepid Tiger II (IT II) Electronic Warfare (EW) pod from signals intelligence specialists with Team Ronin of the 3rd Marine Aircraft Wing (MAW) intelligence section. The IT II is a precision, on-demand, external carriage EW weapon system designed to provide Marine Corps aircraft with an organic, distributed and networked EW capability that can be controlled from the cockpit or by a ground operator. Its open architecture design and rapid reprogrammability give IT II the flexibility and adaptability to meet current and future threats."
s505,news:361238,https://www.dvidshub.net/news/361238/combating-electronic-warfare-1-cbcs-secret-weapon,"Over the years, people have become reliant on technology to pull them out of sticky situations. Similarly, advances in technology have propelled the way militaries win wars, or prevent them from happening. But what happens when these technological dependencies suddenly disappear? How will people function if an adversary blocks communications for ground forces?"
s506,news:102186,https://www.dvidshub.net/news/102186/vmaq-4-seahawks-bring-electronic-warfare-capabilities-back-iwakuni,"Marine Tactical Electronic Warfare Squadron 4, based out of Marine Corps Air Station Cherry Point, N.C., is Marine Corps Air Station Iwakuni's newest Unit Deployment Program squadron, arriving here Feb. 1, 2013."
s507,news:295262,https://www.dvidshub.net/news/295262/com-nav-electronic-warfare-classes-combine-heavy-aircraft-maintainers,"A new class in the 365th Training Squadron continues Sheppard AFB's heritage of producing mission-ready Airmen for heavy aircraft maintainers in the mobility air force integrated communication, countermeasure and navigation systems career field by providing instruction on each intricate systems before graduating."
s508,news:247056,https://www.dvidshub.net/news/247056/compass-call-reshapes-oir-battlefield-with-electronic-warfare-domination,"Often times when we think about how air power is used in the fight against ISIS, we think about cargo aircraft delivering critical supplies and personnel to the frontlines or bombs being dropped onto targets. What’s not often thought of is how the Air Force has the non-kinetic ability to disrupt enemy communications on the ground and therefore the ability to turn the tables on the battlefield."
s509,news:60632,https://www.dvidshub.net/news/60632/cavalry-soldiers-maintain-electronic-communications,"Soldiers with Bravo Troop, 2nd Squadron, 108th Cavalry Regiment, 224th Sustainment Brigade, 103rd Sustainment Command (Expeditionary), from Shreveport, La., help communicate effectively and efficiently by sustaining electronic warfare operations at Contingency Operating Base Adder, Iraq."
s510,news:470567,https://www.dvidshub.net/news/470567/350th-sww-reactivates-two-historic-ew-squadrons,"To meet the Air Force’s growing demand for Spectrum effects, the 350th Spectrum Warfare Wing recently reactivated two historic squadrons, the 563rd Electronic Warfare Squadron, in San Antonio, Texas, and the 388th Electronic Warfare Squadron, here at Eglin Air Force Base, Florida."
s511,news:434487,https://www.dvidshub.net/news/434487/36th-ews-conceptualize-reclamation-electronic-attack-pods-program,"Late last year the 36th Electronic Warfare Squadron traveled to Langley Air Force Base, Va., and met with Air Combat Command to discuss efforts to sustain the service life of Electronic Attack (EA) Pods, increase the availability of parts for essential repairs across the Air Force, and ensure the warfighter has continued electronic warfare (EW) capabilities across multiple areas of responsibility."
s512,news:34971,https://www.dvidshub.net/news/34971/steel-sharpens-steel-marine-tactical-electronic-warfare-squadron-4-marines-strengthen-deployed-communitys-quick-reaction-force-skills,"Each unit aboard Al Asad Air Base, Iraq, has to be ready at a moment's notice, to protect its facilities and personnel from unforeseen situations such as a bomb threat or an enemy intruder in their area. These Quick Reaction Forces are not established and set aside on standby to wait for a conflict. They are the working men and women of each unit who, at the sound of an emergency, drop their tools or leave their work sections and put on the role and responsibility of protector."
s513,news:413608,https://www.dvidshub.net/news/413608/operation-spacecat-building-joint-electromagnetic-warfare-professionals,"CAPE CANAVERAL SPACE FORCE STATION, Fla. – Near the end of 2021, members of the 114th Space Control Squadron hosted the U.S. Navy’s Electronic Attack Squadron 139 (VAQ-139) at Cape Canaveral Space Force Station."
s514,news:8038,https://www.dvidshub.net/news/8038/prowler-squadron-sets-flight-hour-milestone-iraq,"More than 30 years have passed since the first EA-6 Prowler flew into combat during the Vietnam War. Today, it continues to provide lifesaving electronic warfare support to U.S. service members during Operation Iraqi Freedom."
s515,news:136784,https://www.dvidshub.net/news/136784/vmaq-2-maintains-safety-squadron-readiness,"Marine Tactical Electronic Warfare Squadron 2 is an EA-6B Prowler squadron stationed at Marine Corps Air Station Cherry Point. The EA-6B Prowler is a specialized aircraft that requires dozens of Marines from 10 different sections within the squadron, each doing their part, to keep the aircraft ready to fly at all times."
s516,news:233851,https://www.dvidshub.net/news/233851/intelligence-squadron-honor-baron-52-vietnam-veterans,"During the Vietnam War, intelligence Airmen were crucial to ground forces and decision makers. These warriors used intelligence to triangulate the position of adversaries from onboard an EC-47Q electronic warfare collection aircraft, or ‘Electric Goon,’ tail number 43-48636, call-sign BARON 52."
s517,news:440253,https://www.dvidshub.net/news/440253/black-skies-23-1-starcom-improves-combat-readiness-through-its-second-live-fire-electronic-warfare-exercise,"Building upon the lessons learned during the inaugural BLKS exercise, the 392d Combat Training Squadron, under Delta 1, recently hosted its second iteration, dubbed BLACK SKIES 23-1 (BLKS 23-1), in coordination with Space Operations Command and U.S. Space Command’s Combined Space Operations Center (CSpOC)."
s518,news:80410,https://www.dvidshub.net/news/80410/marine-squadron-afghanistan-wins-pentagons-top-maintenance-award,"Just days into their second deployment to Afghanistan in two years, the Marines of Marine Tactical Electronic Warfare Squadron 1, an EA-6B Prowler squadron deployed from Marine Corps Air Station Cherry Point, N.C., learned they received the Pentagon’s top maintenance award for their efforts in 2010."
s519,news:308104,https://www.dvidshub.net/news/308104/sailor-first-expeditionary-warfare-specialist-qualify-subase-new-london,"Electronics Technician 2nd Class France Duval, assigned to Naval Submarine Base New London’s Coastal Riverine Squadron 8, became the first service member attached to the base to earn the Enlisted Expeditionary Warfare Specialist qualification, Jan. 18."
s520,news:456613,https://www.dvidshub.net/news/456613/350th-spectrum-warfare-wing-activates-two-detachments-robins-afb,"The evolution of missions continues at Robins Air Force Base, Georgia, with the activations of the 350th Spectrum Warfare Wing, Detachment 1 and 87th Electronic Warfare Squadron, Detachment 1. It happened Oct. 25, inside the Century of Flight building at the Museum of Aviation."
s521,news:173532,https://www.dvidshub.net/news/173532/vmaq-2-welcomed-home-with-open-arms,Marine Tactical Electronic Warfare Squadron 2 returned from a deployment in support of the United States Pacific Command. The Squadron provided airborne electronic warfare in the Asia-Pacific region during this deployment.
s522,news:360885,https://www.dvidshub.net/news/360885/25th-space-range-squadron-provides-platform-joint-warfighters,"SCHRIEVER AIR FORCE BASE, Colo. -- The 25th Space Range Squadron, a mission partner located at Schriever Air Force Base and falls under Air Combat Command’s Nevada Test and Training Range at Nellis AFB, Nevada, recently was recently named one of ACC’s winners of the Air Force Outstanding Unit Award. The unit provides a space electronic warfare range for developing lethal, agile and resilient joint warfighters."
s523,news:451412,https://www.dvidshub.net/news/451412/combat-shield-ensures-ew-readiness-us-indo-pacific,"Members from the 87th Electronic Warfare Squadron, recently completed their annual Pacific Air Forces (PACAF) airframe-specific electronic warfare (EW) readiness assessment tour, part of their Combat Shield mission."
s524,news:406267,https://www.dvidshub.net/news/406267/compass-call-squadron-inactivated-after-20-years-theater,"The 41st Expeditionary Electronic Combat Squadron was officially inactivated September 28, 2021 after almost twenty years of providing continual airborne electronic combat support to the U.S. Central Command area of responsibility."
s525,news:120997,https://www.dvidshub.net/news/120997/marine-prowlers-arrive-auab,"The Marine Tactical Electronic Warfare Squadron 3 (VMAQ-3) ""Moondogs"" arrived at Al Udeid Air Base, Qatar, with their fixed wing electronic warfare EA-6B Prowlers, Feb. 17, 2014, to support the U.S. Central Command area of responsibility."
s526,news:379389,https://www.dvidshub.net/news/379389/idaho-national-guards-266th-range-squadron-deploys-uk,"Several Airmen from the Idaho Air National Guard’s 266th Range Squadron and their specialized Joint Threat Emitter equipment deployed this week to Scotland, United Kingdom, after being specifically requested by the No. 11 Group Royal Air Force to support them in numerous joint exercises for the next couple months during the unit’s Carrier Strike Group deployment. Idaho’s 226th RANS possesses highly sought-after electronic warfare training capabilities due to the specialized Threat Emitter Units. The IDANG sent two four-person teams with two Joint Threat Emitters to the U.K. on Royal Air Force C-17 Globemaster transport aircraft."
s527,news:104976,https://www.dvidshub.net/news/104976/vmaq-4-seahawks-roar-above-pacific-sky,"Electronic countermeasures: This is the mission of the EA-6B Prowler operated by Marine Tactical Electronic Warfare Squadron 4 currently participating in the Unit Deployment Program aboard Marine Corps Air Station, Iwakuni."
s528,news:299631,https://www.dvidshub.net/news/299631/vaq-135-arrives-al-udeid,"The U.S. Navy’s Electronic Attack Squadron 135 (VAQ-135) “Black Ravens” replaced the U.S. Marine Corps’ Tactical Electronic Warfare Squadron 2 (VMAQ-2) at Al Udeid Air Base, Qatar, Oct. 30, 2018, providing electronic attack, jamming, satellite communication and communication countermeasures to aerial operations in the area."
s529,news:7489,https://www.dvidshub.net/news/7489/marines-power-prowlers-into-iraqi-sky,"Under the direction of a lone Marine standing in its path, a deafening EA-6B Prowler taxis to a stop. With their electronic warfare mission accomplished, the flight crew turns responsibility for the aircraft over to the powerline division Marines with Marine Tactical Electronic Warfare Squadron 2, Marine Aircraft Group 16 (Reinforced), 3rd Marine Aircraft Wing."
s530,news:530664,https://www.dvidshub.net/news/530664/special-operations-forces-bosnia,"Special operations forces from the Army, Navy and Air Force conduct numerous missions supporting NATOs implementation force in Bosnia. Assistance ranges from air support and rescue operations to reconnaissance and liaison duties."
